0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	4807
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 4214	 30.7600	  3.5325	   3.533	 210.745
 4215	 30.7700	  3.5337	   3.534	 210.795
 4216	 30.7700	  3.5337	   3.534	 210.845
 4217	 30.7700	  3.5350	   3.535	 210.895
 4218	 30.7700	  3.5362	   3.536	 210.945
 4219	 30.7700	  3.5362	   3.536	 210.995
 4220	 30.7700	  3.5375	   3.537	 211.045
 4221	 30.7700	  3.5387	   3.539	 211.095
 4222	 30.7800	  3.5387	   3.539	 211.145
 4223	 30.7800	  3.5400	   3.540	 211.195
 4224	 30.7800	  3.5412	   3.541	 211.245
 4225	 30.7800	  3.5412	   3.541	 211.295
 4226	 30.7800	  3.5425	   3.543	 211.345
 4227	 30.7800	  3.5437	   3.544	 211.395
 4228	 30.7900	  3.5437	   3.544	 211.445
 4229	 30.7900	  3.5450	   3.545	 211.495
 4230	 30.7900	  3.5462	   3.546	 211.545
 4231	 30.7900	  3.5462	   3.546	 211.595
 4232	 30.7900	  3.5475	   3.547	 211.645
 4233	 30.7900	  3.5487	   3.549	 211.695
 4234	 30.8000	  3.5487	   3.549	 211.745
 4235	 30.8000	  3.5500	   3.550	 211.795
 4236	 30.8000	  3.5512	   3.551	 211.845
 4237	 30.8000	  3.5512	   3.551	 211.895
 4238	 30.8100	  3.5525	   3.553	 211.945
 4239	 30.8100	  3.5538	   3.554	 211.995
 4240	 30.8100	  3.5538	   3.554	 212.045
 4241	 30.8100	  3.5550	   3.555	 212.095
 4242	 30.8100	  3.5562	   3.556	 212.145
 4243	 30.8200	  3.5562	   3.556	 212.195
 4244	 30.8200	  3.5575	   3.557	 212.245
 4245	 30.8200	  3.5587	   3.559	 212.295
 4246	 30.8200	  3.5587	   3.559	 212.345
 4247	 30.8300	  3.5600	   3.560	 212.395
 4248	 30.8300	  3.5600	   3.560	 212.445
 4249	 30.8300	  3.5612	   3.561	 212.495
 4250	 30.8300	  3.5625	   3.562	 212.545
 4251	 30.8300	  3.5625	   3.562	 212.595
 4252	 30.8300	  3.5638	   3.564	 212.645
 4253	 30.8400	  3.5650	   3.565	 212.695
 4254	 30.8400	  3.5662	   3.566	 212.745
 4255	 30.8400	  3.5662	   3.566	 212.795
 4256	 30.8400	  3.5675	   3.567	 212.845
 4257	 30.8500	  3.5675	   3.567	 212.895
 4258	 30.8500	  3.5687	   3.569	 212.945
 4259	 30.8500	  3.5700	   3.570	 212.995
 4260	 30.8500	  3.5700	   3.570	 213.045
 4261	 30.8500	  3.5712	   3.571	 213.095
 4262	 30.8500	  3.5725	   3.572	 213.145
 4263	 30.8500	  3.5725	   3.572	 213.195
 4264	 30.8500	  3.5738	   3.574	 213.245
 4265	 30.8600	  3.5750	   3.575	 213.295
 4266	 30.8600	  3.5750	   3.575	 213.345
 4267	 30.8600	  3.5762	   3.576	 213.395
 4268	 30.8600	  3.5775	   3.577	 213.445
 4269	 30.8600	  3.5775	   3.577	 213.495
 4270	 30.8700	  3.5787	   3.579	 213.545
 4271	 30.8700	  3.5800	   3.580	 213.595
 4272	 30.8700	  3.5800	   3.580	 213.645
 4273	 30.8700	  3.5812	   3.581	 213.695
 4274	 30.8700	  3.5825	   3.582	 213.745
 4275	 30.8700	  3.5825	   3.582	 213.795
 4276	 30.8700	  3.5838	   3.584	 213.845
 4277	 30.8800	  3.5850	   3.585	 213.895
 4278	 30.8800	  3.5850	   3.585	 213.945
 4279	 30.8800	  3.5862	   3.586	 213.995
 4280	 30.8900	  3.5875	   3.587	 214.045
 4281	 30.8900	  3.5875	   3.587	 214.095
 4282	 30.8900	  3.5887	   3.589	 214.145
 4283	 30.8900	  3.5900	   3.590	 214.195
 4284	 30.8900	  3.5900	   3.590	 214.245
 4285	 30.8900	  3.5912	   3.591	 214.295
 4286	 30.9000	  3.5925	   3.592	 214.345
 4287	 30.9000	  3.5925	   3.592	 214.395
 4288	 30.9000	  3.5938	   3.594	 214.445
 4289	 30.9000	  3.5950	   3.595	 214.495
 4290	 30.9100	  3.5950	   3.595	 214.545
 4291	 30.9100	  3.5962	   3.596	 214.595
 4292	 30.9100	  3.5975	   3.597	 214.645
 4293	 30.9100	  3.5975	   3.597	 214.695
 4294	 30.9100	  3.5987	   3.599	 214.745
 4295	 30.9100	  3.6000	   3.600	 214.795
 4296	 30.9100	  3.6000	   3.600	 214.845
 4297	 30.9200	  3.6012	   3.601	 214.895
 4298	 30.9200	  3.6025	   3.602	 214.945
 4299	 30.9200	  3.6025	   3.602	 214.995
 4300	 30.9300	  3.6037	   3.604	 215.045
 4301	 30.9300	  3.6050	   3.605	 215.095
 4302	 30.9300	  3.6050	   3.605	 215.145
 4303	 30.9300	  3.6062	   3.606	 215.195
 4304	 30.9300	  3.6075	   3.607	 215.245
 4305	 30.9300	  3.6075	   3.607	 215.295
 4306	 30.9300	  3.6087	   3.609	 215.345
 4307	 30.9400	  3.6100	   3.610	 215.395
 4308	 30.9400	  3.6100	   3.610	 215.445
 4309	 30.9400	  3.6112	   3.611	 215.495
 4310	 30.9400	  3.6125	   3.612	 215.545
 4311	 30.9400	  3.6125	   3.612	 215.595
 4312	 30.9400	  3.6137	   3.614	 215.645
 4313	 30.9500	  3.6150	   3.615	 215.695
 4314	 30.9500	  3.6150	   3.615	 215.745
 4315	 30.9500	  3.6163	   3.616	 215.795
 4316	 30.9500	  3.6175	   3.617	 215.845
 4317	 30.9500	  3.6175	   3.617	 215.895
 4318	 30.9600	  3.6187	   3.619	 215.945
 4319	 30.9600	  3.6200	   3.620	 215.995
 4320	 30.9600	  3.6200	   3.620	 216.045
 4321	 30.9400	  3.6212	   3.621	 216.095
 4322	 30.9500	  3.6225	   3.622	 216.145
 4323	 30.9600	  3.6225	   3.622	 216.195
 4324	 30.9600	  3.6237	   3.624	 216.245
 4325	 30.9700	  3.6250	   3.625	 216.295
 4326	 30.9700	  3.6250	   3.625	 216.345
 4327	 30.9700	  3.6263	   3.626	 216.395
 4328	 30.9800	  3.6275	   3.627	 216.445
 4329	 30.9800	  3.6275	   3.627	 216.495
 4330	 30.9800	  3.6287	   3.629	 216.545
 4331	 30.9900	  3.6300	   3.630	 216.595
 4332	 30.9900	  3.6300	   3.630	 216.645
 4333	 30.9900	  3.6312	   3.631	 216.695
 4334	 30.9900	  3.6325	   3.632	 216.745
 4335	 30.9900	  3.6325	   3.632	 216.795
 4336	 30.9900	  3.6337	   3.634	 216.845
 4337	 30.9900	  3.6350	   3.635	 216.895
 4338	 31.0000	  3.6350	   3.635	 216.945
 4339	 31.0000	  3.6363	   3.636	 216.995
 4340	 31.0000	  3.6375	   3.637	 217.045
 4341	 31.0000	  3.6375	   3.637	 217.095
 4342	 31.0000	  3.6387	   3.639	 217.145
 4343	 31.0100	  3.6400	   3.640	 217.195
 4344	 31.0100	  3.6400	   3.640	 217.245
 4345	 31.0100	  3.6412	   3.641	 217.295
 4346	 31.0100	  3.6425	   3.642	 217.345
 4347	 31.0200	  3.6425	   3.642	 217.395
 4348	 31.0200	  3.6437	   3.644	 217.445
 4349	 31.0200	  3.6450	   3.645	 217.495
 4350	 31.0200	  3.6450	   3.645	 217.545
 4351	 31.0200	  3.6463	   3.646	 217.595
 4352	 31.0200	  3.6475	   3.647	 217.645
 4353	 31.0300	  3.6475	   3.647	 217.695
 4354	 31.0300	  3.6487	   3.649	 217.745
 4355	 31.0300	  3.6500	   3.650	 217.795
 4356	 31.0300	  3.6500	   3.650	 217.845
 4357	 31.0300	  3.6512	   3.651	 217.895
 4358	 31.0300	  3.6525	   3.652	 217.945
 4359	 31.0300	  3.6525	   3.652	 217.995
 4360	 31.0400	  3.6537	   3.654	 218.045
 4361	 31.0400	  3.6550	   3.655	 218.095
 4362	 31.0400	  3.6562	   3.656	 218.145
 4363	 31.0400	  3.6562	   3.656	 218.195
 4364	 31.0500	  3.6575	   3.658	 218.245
 4365	 31.0500	  3.6587	   3.659	 218.295
 4366	 31.0500	  3.6587	   3.659	 218.345
 4367	 31.0500	  3.6600	   3.660	 218.395
 4368	 31.0500	  3.6612	   3.661	 218.445
 4369	 31.0600	  3.6612	   3.661	 218.495
 4370	 31.0600	  3.6625	   3.662	 218.545
 4371	 31.0600	  3.6637	   3.664	 218.595
 4372	 31.0600	  3.6637	   3.664	 218.645
 4373	 31.0600	  3.6650	   3.665	 218.695
 4374	 31.0700	  3.6662	   3.666	 218.745
 4375	 31.0700	  3.6662	   3.666	 218.795
 4376	 31.0700	  3.6675	   3.668	 218.845
 4377	 31.0700	  3.6687	   3.669	 218.895
 4378	 31.0700	  3.6687	   3.669	 218.945
 4379	 31.0700	  3.6700	   3.670	 218.995
 4380	 31.0700	  3.6712	   3.671	 219.045
 4381	 31.0800	  3.6712	   3.671	 219.095
 4382	 31.0800	  3.6725	   3.672	 219.145
 4383	 31.0800	  3.6737	   3.674	 219.195
 4384	 31.0800	  3.6737	   3.674	 219.245
 4385	 31.0900	  3.6750	   3.675	 219.295
 4386	 31.0900	  3.6762	   3.676	 219.345
 4387	 31.0900	  3.6762	   3.676	 219.395
 4388	 31.0900	  3.6775	   3.678	 219.445
 4389	 31.0900	  3.6787	   3.679	 219.495
 4390	 31.0900	  3.6787	   3.679	 219.545
 4391	 31.0900	  3.6800	   3.680	 219.595
 4392	 31.1000	  3.6812	   3.681	 219.645
 4393	 31.1000	  3.6812	   3.681	 219.695
 4394	 31.1000	  3.6825	   3.682	 219.745
 4395	 31.1000	  3.6837	   3.684	 219.795
 4396	 31.1100	  3.6837	   3.684	 219.845
 4397	 31.1000	  3.6850	   3.685	 219.895
 4398	 31.1100	  3.6862	   3.686	 219.945
 4399	 31.1100	  3.6862	   3.686	 219.995
 4400	 31.1100	  3.6875	   3.688	 220.045
 4401	 31.1100	  3.6888	   3.689	 220.095
 4402	 31.1200	  3.6888	   3.689	 220.145
 4403	 31.1200	  3.6900	   3.690	 220.195
 4404	 31.1200	  3.6912	   3.691	 220.245
 4405	 31.1200	  3.6912	   3.691	 220.295
 4406	 31.1200	  3.6925	   3.692	 220.345
 4407	 31.1200	  3.6937	   3.694	 220.395
 4408	 31.1300	  3.6937	   3.694	 220.445
 4409	 31.1300	  3.6950	   3.695	 220.495
 4410	 31.1300	  3.6962	   3.696	 220.545
 4411	 31.1300	  3.6962	   3.696	 220.595
 4412	 31.1400	  3.6975	   3.697	 220.645
 4413	 31.1400	  3.6988	   3.699	 220.695
 4414	 31.1400	  3.6988	   3.699	 220.745
 4415	 31.1400	  3.7000	   3.700	 220.795
 4416	 31.1400	  3.7012	   3.701	 220.845
 4417	 31.1500	  3.7012	   3.701	 220.895
 4418	 31.1500	  3.7025	   3.702	 220.945
 4419	 31.1500	  3.7037	   3.704	 220.995
 4420	 31.1500	  3.7037	   3.704	 221.045
 4421	 31.1500	  3.7050	   3.705	 221.095
 4422	 31.1500	  3.7062	   3.706	 221.145
 4423	 31.1500	  3.7062	   3.706	 221.195
 4424	 31.1600	  3.7075	   3.707	 221.245
 4425	 31.1600	  3.7088	   3.709	 221.295
 4426	 31.1600	  3.7088	   3.709	 221.345
 4427	 31.1600	  3.7100	   3.710	 221.395
 4428	 31.1700	  3.7112	   3.711	 221.445
 4429	 31.1700	  3.7112	   3.711	 221.495
 4430	 31.1600	  3.7125	   3.712	 221.545
 4431	 31.1700	  3.7137	   3.714	 221.595
 4432	 31.1700	  3.7137	   3.714	 221.645
 4433	 31.1700	  3.7150	   3.715	 221.695
 4434	 31.1700	  3.7162	   3.716	 221.745
 4435	 31.1800	  3.7162	   3.716	 221.795
 4436	 31.1800	  3.7175	   3.717	 221.845
 4437	 31.1800	  3.7188	   3.719	 221.895
 4438	 31.1800	  3.7188	   3.719	 221.945
 4439	 31.1800	  3.7200	   3.720	 221.995
 4440	 31.1800	  3.7212	   3.721	 222.045
 4441	 31.1800	  3.7212	   3.721	 222.095
 4442	 31.1900	  3.7225	   3.722	 222.145
 4443	 31.1900	  3.7225	   3.722	 222.195
 4444	 31.1900	  3.7237	   3.724	 222.245
 4445	 31.1900	  3.7250	   3.725	 222.295
 4446	 31.1900	  3.7250	   3.725	 222.345
 4447	 31.2000	  3.7262	   3.726	 222.395
 4448	 31.2000	  3.7275	   3.727	 222.445
 4449	 31.2000	  3.7275	   3.727	 222.495
 4450	 31.2100	  3.7287	   3.729	 222.545
 4451	 31.2100	  3.7300	   3.730	 222.595
 4452	 31.2100	  3.7300	   3.730	 222.645
 4453	 31.2100	  3.7312	   3.731	 222.695
 4454	 31.2200	  3.7325	   3.732	 222.745
 4455	 31.2200	  3.7325	   3.732	 222.795
 4456	 31.2200	  3.7337	   3.734	 222.845
 4457	 31.2200	  3.7350	   3.735	 222.895
 4458	 31.2200	  3.7350	   3.735	 222.945
 4459	 31.2300	  3.7362	   3.736	 222.995
 4460	 31.2200	  3.7375	   3.737	 223.045
 4461	 31.2300	  3.7375	   3.737	 223.095
 4462	 31.2300	  3.7387	   3.739	 223.145
 4463	 31.2300	  3.7400	   3.740	 223.195
 4464	 31.2400	  3.7400	   3.740	 223.245
 4465	 31.2400	  3.7412	   3.741	 223.295
 4466	 31.2400	  3.7425	   3.742	 223.345
 4467	 31.2400	  3.7425	   3.742	 223.395
 4468	 31.2400	  3.7437	   3.744	 223.445
 4469	 31.2400	  3.7450	   3.745	 223.495
 4470	 31.2500	  3.7450	   3.745	 223.545
 4471	 31.2500	  3.7462	   3.746	 223.595
 4472	 31.2500	  3.7475	   3.747	 223.645
 4473	 31.2500	  3.7475	   3.747	 223.695
 4474	 31.2500	  3.7487	   3.749	 223.745
 4475	 31.2600	  3.7500	   3.750	 223.795
 4476	 31.2600	  3.7500	   3.750	 223.845
 4477	 31.2600	  3.7513	   3.751	 223.895
 4478	 31.2600	  3.7525	   3.752	 223.945
 4479	 31.2600	  3.7525	   3.752	 223.995
 4480	 31.2700	  3.7537	   3.754	 224.045
 4481	 31.2600	  3.7550	   3.755	 224.095
 4482	 31.2700	  3.7550	   3.755	 224.145
 4483	 31.2700	  3.7562	   3.756	 224.195
 4484	 31.2700	  3.7575	   3.757	 224.245
 4485	 31.2700	  3.7575	   3.757	 224.295
 4486	 31.2800	  3.7587	   3.759	 224.345
 4487	 31.2800	  3.7600	   3.760	 224.395
 4488	 31.2800	  3.7600	   3.760	 224.445
 4489	 31.2800	  3.7613	   3.761	 224.495
 4490	 31.2900	  3.7625	   3.762	 224.545
 4491	 31.2900	  3.7625	   3.762	 224.595
 4492	 31.2900	  3.7637	   3.764	 224.645
 4493	 31.2900	  3.7650	   3.765	 224.695
 4494	 31.2900	  3.7650	   3.765	 224.745
 4495	 31.2900	  3.7662	   3.766	 224.795
 4496	 31.3000	  3.7675	   3.767	 224.845
 4497	 31.3000	  3.7675	   3.767	 224.895
 4498	 31.3000	  3.7687	   3.769	 224.945
 4499	 31.3000	  3.7700	   3.770	 224.995
 4500	 31.3100	  3.7700	   3.770	 225.045
 4501	 31.3100	  3.7713	   3.771	 225.095
 4502	 31.3100	  3.7725	   3.772	 225.145
 4503	 31.3100	  3.7725	   3.772	 225.195
 4504	 31.3100	  3.7737	   3.774	 225.245
 4505	 31.3100	  3.7750	   3.775	 225.295
 4506	 31.3100	  3.7750	   3.775	 225.345
 4507	 31.3200	  3.7762	   3.776	 225.395
 4508	 31.3200	  3.7775	   3.777	 225.445
 4509	 31.3200	  3.7775	   3.777	 225.495
 4510	 31.3200	  3.7787	   3.779	 225.545
 4511	 31.3300	  3.7800	   3.780	 225.595
 4512	 31.3300	  3.7800	   3.780	 225.645
 4513	 31.3300	  3.7812	   3.781	 225.695
 4514	 31.3300	  3.7825	   3.783	 225.745
 4515	 31.3300	  3.7825	   3.783	 225.795
 4516	 31.3400	  3.7837	   3.784	 225.845
 4517	 31.3300	  3.7850	   3.785	 225.895
 4518	 31.3400	  3.7862	   3.786	 225.945
 4519	 31.3400	  3.7862	   3.786	 225.995
 4520	 31.3400	  3.7875	   3.787	 226.045
 4521	 31.3400	  3.7875	   3.787	 226.095
 4522	 31.3500	  3.7887	   3.789	 226.145
 4523	 31.3500	  3.7900	   3.790	 226.195
 4524	 31.3500	  3.7912	   3.791	 226.245
 4525	 31.3500	  3.7912	   3.791	 226.295
 4526	 31.3500	  3.7925	   3.793	 226.345
 4527	 31.3600	  3.7937	   3.794	 226.395
 4528	 31.3600	  3.7937	   3.794	 226.445
 4529	 31.3600	  3.7950	   3.795	 226.495
 4530	 31.3600	  3.7962	   3.796	 226.545
 4531	 31.3700	  3.7962	   3.796	 226.595
 4532	 31.3600	  3.7975	   3.797	 226.645
 4533	 31.3700	  3.7987	   3.799	 226.695
 4534	 31.3700	  3.7987	   3.799	 226.745
 4535	 31.3700	  3.8000	   3.800	 226.795
 4536	 31.3700	  3.8012	   3.801	 226.845
 4537	 31.3700	  3.8012	   3.801	 226.895
 4538	 31.3800	  3.8025	   3.803	 226.945
 4539	 31.3800	  3.8037	   3.804	 226.995
 4540	 31.3800	  3.8037	   3.804	 227.045
 4541	 31.3800	  3.8050	   3.805	 227.095
 4542	 31.3800	  3.8062	   3.806	 227.145
 4543	 31.3900	  3.8062	   3.806	 227.195
 4544	 31.3900	  3.8075	   3.807	 227.245
 4545	 31.3900	  3.8087	   3.809	 227.295
 4546	 31.3900	  3.8087	   3.809	 227.345
 4547	 31.3900	  3.8100	   3.810	 227.395
 4548	 31.3900	  3.8112	   3.811	 227.445
 4549	 31.4000	  3.8112	   3.811	 227.495
 4550	 31.4000	  3.8125	   3.812	 227.545
 4551	 31.4000	  3.8138	   3.814	 227.595
 4552	 31.4000	  3.8138	   3.814	 227.645
 4553	 31.4000	  3.8150	   3.815	 227.695
 4554	 31.4000	  3.8162	   3.816	 227.745
 4555	 31.4100	  3.8162	   3.816	 227.795
 4556	 31.4100	  3.8175	   3.817	 227.845
 4557	 31.4100	  3.8187	   3.819	 227.895
 4558	 31.4100	  3.8187	   3.819	 227.945
 4559	 31.4200	  3.8200	   3.820	 227.995
 4560	 31.4200	  3.8212	   3.821	 228.045
 4561	 31.4200	  3.8212	   3.821	 228.095
 4562	 31.4200	  3.8225	   3.822	 228.145
 4563	 31.4200	  3.8238	   3.824	 228.195
 4564	 31.4200	  3.8238	   3.824	 228.245
 4565	 31.4200	  3.8250	   3.825	 228.295
 4566	 31.4300	  3.8262	   3.826	 228.345
 4567	 31.4300	  3.8262	   3.826	 228.395
 4568	 31.4300	  3.8275	   3.827	 228.445
 4569	 31.4300	  3.8287	   3.829	 228.495
 4570	 31.4300	  3.8287	   3.829	 228.545
 4571	 31.4400	  3.8300	   3.830	 228.595
 4572	 31.4400	  3.8312	   3.831	 228.645
 4573	 31.4400	  3.8312	   3.831	 228.695
 4574	 31.4400	  3.8325	   3.832	 228.745
 4575	 31.4400	  3.8325	   3.832	 228.795
 4576	 31.4400	  3.8338	   3.834	 228.845
 4577	 31.4500	  3.8350	   3.835	 228.895
 4578	 31.4500	  3.8362	   3.836	 228.945
 4579	 31.4600	  3.8362	   3.836	 228.995
 4580	 31.4500	  3.8375	   3.837	 229.045
 4581	 31.4600	  3.8387	   3.839	 229.095
 4582	 31.4600	  3.8387	   3.839	 229.145
 4583	 31.4600	  3.8400	   3.840	 229.195
 4584	 31.4600	  3.8412	   3.841	 229.245
 4585	 31.4600	  3.8412	   3.841	 229.295
 4586	 31.4700	  3.8425	   3.842	 229.345
 4587	 31.4700	  3.8425	   3.842	 229.395
 4588	 31.4700	  3.8438	   3.844	 229.445
 4589	 31.4700	  3.8450	   3.845	 229.495
 4590	 31.4700	  3.8462	   3.846	 229.545
 4591	 31.4800	  3.8462	   3.846	 229.595
 4592	 31.4800	  3.8475	   3.847	 229.645
 4593	 31.4800	  3.8487	   3.849	 229.695
 4594	 31.4800	  3.8487	   3.849	 229.745
 4595	 31.4800	  3.8500	   3.850	 229.795
 4596	 31.4800	  3.8500	   3.850	 229.845
 4597	 31.4900	  3.8512	   3.851	 229.895
 4598	 31.4900	  3.8525	   3.852	 229.945
 4599	 31.4900	  3.8525	   3.852	 229.995
 4600	 31.4900	  3.8537	   3.854	 230.045
 4601	 31.4900	  3.8550	   3.855	 230.095
 4602	 31.5000	  3.8550	   3.855	 230.145
 4603	 31.5000	  3.8562	   3.856	 230.195
 4604	 31.5000	  3.8575	   3.857	 230.245
 4605	 31.5000	  3.8575	   3.857	 230.295
 4606	 31.5000	  3.8587	   3.859	 230.345
 4607	 31.5000	  3.8600	   3.860	 230.395
 4608	 31.5000	  3.8600	   3.860	 230.445
 4609	 31.5100	  3.8612	   3.861	 230.495
 4610	 31.5100	  3.8625	   3.862	 230.545
 4611	 31.5100	  3.8625	   3.862	 230.595
 4612	 31.5100	  3.8637	   3.864	 230.645
 4613	 31.5200	  3.8650	   3.865	 230.695
 4614	 31.5200	  3.8650	   3.865	 230.745
 4615	 31.5200	  3.8662	   3.866	 230.795
 4616	 31.5200	  3.8675	   3.867	 230.845
 4617	 31.5200	  3.8675	   3.867	 230.895
 4618	 31.5300	  3.8687	   3.869	 230.945
 4619	 31.5300	  3.8700	   3.870	 230.995
 4620	 31.5300	  3.8700	   3.870	 231.045
 4621	 31.5400	  3.8712	   3.871	 231.095
 4622	 31.5300	  3.8725	   3.872	 231.145
 4623	 31.5400	  3.8725	   3.872	 231.195
 4624	 31.5400	  3.8737	   3.874	 231.245
 4625	 31.5400	  3.8750	   3.875	 231.295
 4626	 31.5400	  3.8750	   3.875	 231.345
 4627	 31.5400	  3.8763	   3.876	 231.395
 4628	 31.5500	  3.8775	   3.877	 231.445
 4629	 31.5500	  3.8775	   3.877	 231.495
 4630	 31.5500	  3.8787	   3.879	 231.545
 4631	 31.5600	  3.8800	   3.880	 231.595
 4632	 31.5500	  3.8800	   3.880	 231.645
 4633	 31.5600	  3.8812	   3.881	 231.695
 4634	 31.5600	  3.8825	   3.882	 231.745
 4635	 31.5600	  3.8825	   3.882	 231.795
 4636	 31.5600	  3.8837	   3.884	 231.845
 4637	 31.5600	  3.8850	   3.885	 231.895
 4638	 31.5700	  3.8850	   3.885	 231.945
 4639	 31.5700	  3.8863	   3.886	 231.995
 4640	 31.5700	  3.8875	   3.887	 232.045
 4641	 31.5700	  3.8875	   3.887	 232.095
 4642	 31.5700	  3.8887	   3.889	 232.145
 4643	 31.5800	  3.8900	   3.890	 232.195
 4644	 31.5800	  3.8900	   3.890	 232.245
 4645	 31.5800	  3.8912	   3.891	 232.295
 4646	 31.5800	  3.8925	   3.892	 232.345
 4647	 31.5800	  3.8925	   3.892	 232.395
 4648	 31.5800	  3.8937	   3.894	 232.445
 4649	 31.5800	  3.8950	   3.895	 232.495
 4650	 31.5900	  3.8950	   3.895	 232.545
 4651	 31.5900	  3.8963	   3.896	 232.595
 4652	 31.5900	  3.8975	   3.897	 232.645
 4653	 31.5900	  3.8975	   3.897	 232.695
 4654	 31.6000	  3.8987	   3.899	 232.745
 4655	 31.6000	  3.9000	   3.900	 232.795
 4656	 31.6000	  3.9000	   3.900	 232.845
 4657	 31.6000	  3.9012	   3.901	 232.895
 4658	 31.6000	  3.9025	   3.902	 232.945
 4659	 31.6000	  3.9025	   3.902	 232.995
 4660	 31.6000	  3.9037	   3.904	 233.045
 4661	 31.6000	  3.9050	   3.905	 233.095
 4662	 31.6100	  3.9050	   3.905	 233.145
 4663	 31.6100	  3.9062	   3.906	 233.195
 4664	 31.6100	  3.9062	   3.906	 233.245
 4665	 31.6200	  3.9075	   3.908	 233.295
 4666	 31.6200	  3.9087	   3.909	 233.345
 4667	 31.6200	  3.9100	   3.910	 233.395
 4668	 31.6200	  3.9100	   3.910	 233.445
 4669	 31.6300	  3.9112	   3.911	 233.495
 4670	 31.6300	  3.9125	   3.912	 233.545
 4671	 31.6300	  3.9125	   3.912	 233.595
 4672	 31.6300	  3.9137	   3.914	 233.645
 4673	 31.6400	  3.9150	   3.915	 233.695
 4674	 31.6400	  3.9150	   3.915	 233.745
 4675	 31.6400	  3.9162	   3.916	 233.795
 4676	 31.6400	  3.9175	   3.918	 233.845
 4677	 31.6400	  3.9175	   3.918	 233.895
 4678	 31.6500	  3.9187	   3.919	 233.945
 4679	 31.6500	  3.9200	   3.920	 233.995
 4680	 31.6500	  3.9200	   3.920	 234.045
 4681	 31.6500	  3.9212	   3.921	 234.095
 4682	 31.6500	  3.9225	   3.922	 234.145
 4683	 31.6600	  3.9225	   3.922	 234.195
 4684	 31.6600	  3.9237	   3.924	 234.245
 4685	 31.6600	  3.9250	   3.925	 234.295
 4686	 31.6600	  3.9250	   3.925	 234.345
 4687	 31.6600	  3.9262	   3.926	 234.395
 4688	 31.6600	  3.9275	   3.928	 234.445
 4689	 31.6600	  3.9275	   3.928	 234.495
 4690	 31.6700	  3.9287	   3.929	 234.545
 4691	 31.6700	  3.9300	   3.930	 234.595
 4692	 31.6700	  3.9300	   3.930	 234.645
 4693	 31.6700	  3.9312	   3.931	 234.695
 4694	 31.6800	  3.9325	   3.932	 234.745
 4695	 31.6800	  3.9325	   3.932	 234.795
 4696	 31.6800	  3.9337	   3.934	 234.845
 4697	 31.6800	  3.9350	   3.935	 234.895
 4698	 31.6800	  3.9350	   3.935	 234.945
 4699	 31.6800	  3.9362	   3.936	 234.995
 4700	 31.6900	  3.9375	   3.938	 235.045
 4701	 31.6900	  3.9375	   3.938	 235.095
 4702	 31.6900	  3.9388	   3.939	 235.145
 4703	 31.6900	  3.9400	   3.940	 235.195
 4704	 31.6900	  3.9400	   3.940	 235.245
 4705	 31.7000	  3.9412	   3.941	 235.295
 4706	 31.7000	  3.9425	   3.942	 235.345
 4707	 31.7000	  3.9425	   3.942	 235.395
 4708	 31.7000	  3.9437	   3.944	 235.445
 4709	 31.7000	  3.9450	   3.945	 235.495
 4710	 31.7100	  3.9450	   3.945	 235.545
 4711	 31.7100	  3.9462	   3.946	 235.595
 4712	 31.7100	  3.9475	   3.947	 235.645
 4713	 31.7100	  3.9475	   3.947	 235.695
 4714	 31.7200	  3.9488	   3.949	 235.745
 4715	 31.7200	  3.9500	   3.950	 235.795
 4716	 31.7200	  3.9500	   3.950	 235.845
 4717	 31.7200	  3.9512	   3.951	 235.895
 4718	 31.7300	  3.9525	   3.952	 235.945
 4719	 31.7200	  3.9525	   3.952	 235.995
 4720	 31.7200	  3.9537	   3.954	 236.045
 4721	 31.7300	  3.9550	   3.955	 236.095
 4722	 31.7300	  3.9562	   3.956	 236.145
 4723	 31.7300	  3.9562	   3.956	 236.195
 4724	 31.7400	  3.9575	   3.957	 236.245
 4725	 31.7400	  3.9575	   3.957	 236.295
 4726	 31.7400	  3.9588	   3.959	 236.345
 4727	 31.7400	  3.9600	   3.960	 236.395
 4728	 31.7400	  3.9612	   3.961	 236.445
 4729	 31.7400	  3.9612	   3.961	 236.495
 4730	 31.7500	  3.9625	   3.962	 236.545
 4731	 31.7500	  3.9625	   3.962	 236.595
 4732	 31.7500	  3.9637	   3.964	 236.645
 4733	 31.7500	  3.9650	   3.965	 236.695
 4734	 31.7500	  3.9662	   3.966	 236.745
 4735	 31.7500	  3.9662	   3.966	 236.795
 4736	 31.7600	  3.9675	   3.967	 236.845
 4737	 31.7600	  3.9688	   3.969	 236.895
 4738	 31.7600	  3.9688	   3.969	 236.945
 4739	 31.7600	  3.9700	   3.970	 236.995
 4740	 31.7600	  3.9712	   3.971	 237.045
 4741	 31.7700	  3.9712	   3.971	 237.095
 4742	 31.7700	  3.9725	   3.972	 237.145
 4743	 31.7700	  3.9737	   3.974	 237.195
 4744	 31.7700	  3.9737	   3.974	 237.245
 4745	 31.7700	  3.9750	   3.975	 237.295
 4746	 31.7800	  3.9762	   3.976	 237.345
 4747	 31.7800	  3.9762	   3.976	 237.395
