0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	5987
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 4924	  0.4228	 41.1550	  41.155	 246.245
 4925	  0.4236	 41.1625	  41.162	 246.295
 4926	  0.4240	 41.1712	  41.171	 246.345
 4927	  0.4236	 41.1800	  41.180	 246.395
 4928	  0.4236	 41.1875	  41.188	 246.445
 4929	  0.4236	 41.1963	  41.196	 246.495
 4930	  0.4240	 41.2050	  41.205	 246.545
 4931	  0.4236	 41.2125	  41.212	 246.595
 4932	  0.4232	 41.2212	  41.221	 246.645
 4933	  0.4236	 41.2300	  41.230	 246.695
 4934	  0.4236	 41.2388	  41.239	 246.745
 4935	  0.4236	 41.2463	  41.246	 246.795
 4936	  0.4236	 41.2550	  41.255	 246.845
 4937	  0.4236	 41.2637	  41.264	 246.895
 4938	  0.4236	 41.2712	  41.271	 246.945
 4939	  0.4236	 41.2800	  41.280	 246.995
 4940	  0.4236	 41.2887	  41.289	 247.045
 4941	  0.4240	 41.2962	  41.296	 247.095
 4942	  0.4248	 41.3050	  41.305	 247.145
 4943	  0.4244	 41.3125	  41.312	 247.195
 4944	  0.4244	 41.3213	  41.321	 247.245
 4945	  0.4244	 41.3300	  41.330	 247.295
 4946	  0.4248	 41.3375	  41.337	 247.345
 4947	  0.4244	 41.3462	  41.346	 247.395
 4948	  0.4248	 41.3550	  41.355	 247.445
 4949	  0.4252	 41.3625	  41.362	 247.495
 4950	  0.4256	 41.3713	  41.371	 247.545
 4951	  0.4252	 41.3800	  41.380	 247.595
 4952	  0.4256	 41.3887	  41.389	 247.645
 4953	  0.4252	 41.3962	  41.396	 247.695
 4954	  0.4256	 41.4050	  41.405	 247.745
 4955	  0.4252	 41.4137	  41.414	 247.795
 4956	  0.4256	 41.4212	  41.421	 247.845
 4957	  0.4252	 41.4300	  41.430	 247.895
 4958	  0.4248	 41.4375	  41.438	 247.945
 4959	  0.4252	 41.4463	  41.446	 247.995
 4960	  0.4252	 41.4550	  41.455	 248.045
 4961	  0.4256	 41.4625	  41.462	 248.095
 4962	  0.4252	 41.4712	  41.471	 248.145
 4963	  0.4252	 41.4800	  41.480	 248.195
 4964	  0.4252	 41.4888	  41.489	 248.245
 4965	  0.4248	 41.4963	  41.496	 248.295
 4966	  0.4248	 41.5050	  41.505	 248.345
 4967	  0.4252	 41.5137	  41.514	 248.395
 4968	  0.4252	 41.5212	  41.521	 248.445
 4969	  0.4252	 41.5300	  41.530	 248.495
 4970	  0.4256	 41.5387	  41.539	 248.545
 4971	  0.4256	 41.5462	  41.546	 248.595
 4972	  0.4252	 41.5550	  41.555	 248.645
 4973	  0.4256	 41.5625	  41.562	 248.695
 4974	  0.4252	 41.5713	  41.571	 248.745
 4975	  0.4260	 41.5800	  41.580	 248.795
 4976	  0.4252	 41.5875	  41.587	 248.845
 4977	  0.4256	 41.5962	  41.596	 248.895
 4978	  0.4264	 41.6050	  41.605	 248.945
 4979	  0.4256	 41.6125	  41.612	 248.995
 4980	  0.4260	 41.6213	  41.621	 249.045
 4981	  0.4260	 41.6300	  41.630	 249.095
 4982	  0.4260	 41.6375	  41.638	 249.145
 4983	  0.4256	 41.6462	  41.646	 249.195
 4984	  0.4256	 41.6550	  41.655	 249.245
 4985	  0.4256	 41.6625	  41.662	 249.295
 4986	  0.4256	 41.6712	  41.671	 249.345
 4987	  0.4256	 41.6800	  41.680	 249.395
 4988	  0.4260	 41.6875	  41.688	 249.445
 4989	  0.4264	 41.6963	  41.696	 249.495
 4990	  0.4264	 41.7050	  41.705	 249.545
 4991	  0.4260	 41.7125	  41.712	 249.595
 4992	  0.4260	 41.7212	  41.721	 249.645
 4993	  0.4260	 41.7300	  41.730	 249.695
 4994	  0.4264	 41.7375	  41.737	 249.745
 4995	  0.4264	 41.7463	  41.746	 249.795
 4996	  0.4264	 41.7550	  41.755	 249.845
 4997	  0.4268	 41.7625	  41.763	 249.895
 4998	  0.4264	 41.7712	  41.771	 249.945
 4999	  0.4268	 41.7800	  41.780	 249.995
 5000	  0.4264	 41.7875	  41.787	 250.045
 5001	  0.4260	 41.7962	  41.796	 250.095
 5002	  0.4264	 41.8050	  41.805	 250.145
 5003	  0.4268	 41.8125	  41.812	 250.195
 5004	  0.4260	 41.8213	  41.821	 250.245
 5005	  0.4260	 41.8288	  41.829	 250.295
 5006	  0.4264	 41.8375	  41.837	 250.345
 5007	  0.4260	 41.8462	  41.846	 250.395
 5008	  0.4260	 41.8537	  41.854	 250.445
 5009	  0.4260	 41.8625	  41.862	 250.495
 5010	  0.4260	 41.8713	  41.871	 250.545
 5011	  0.4260	 41.8787	  41.879	 250.595
 5012	  0.4260	 41.8875	  41.888	 250.645
 5013	  0.4256	 41.8962	  41.896	 250.695
 5014	  0.4256	 41.9037	  41.904	 250.745
 5015	  0.4260	 41.9125	  41.912	 250.795
 5016	  0.4260	 41.9212	  41.921	 250.845
 5017	  0.4260	 41.9287	  41.929	 250.895
 5018	  0.4260	 41.9375	  41.938	 250.945
 5019	  0.4260	 41.9463	  41.946	 250.995
 5020	  0.4268	 41.9550	  41.955	 251.045
 5021	  0.4268	 41.9625	  41.962	 251.095
 5022	  0.4260	 41.9712	  41.971	 251.145
 5023	  0.4260	 41.9800	  41.980	 251.195
 5024	  0.4260	 41.9875	  41.987	 251.245
 5025	  0.4264	 41.9963	  41.996	 251.295
 5026	  0.4260	 42.0037	  42.004	 251.345
 5027	  0.4252	 42.0125	  42.013	 251.395
 5028	  0.4256	 42.0212	  42.021	 251.445
 5029	  0.4260	 42.0287	  42.029	 251.495
 5030	  0.4260	 42.0375	  42.037	 251.545
 5031	  0.4260	 42.0462	  42.046	 251.595
 5032	  0.4264	 42.0537	  42.054	 251.645
 5033	  0.4260	 42.0625	  42.062	 251.695
 5034	  0.4272	 42.0713	  42.071	 251.745
 5035	  0.4268	 42.0788	  42.079	 251.795
 5036	  0.4264	 42.0875	  42.087	 251.845
 5037	  0.4268	 42.0962	  42.096	 251.895
 5038	  0.4260	 42.1037	  42.104	 251.945
 5039	  0.4268	 42.1125	  42.112	 251.995
 5040	  0.4264	 42.1213	  42.121	 252.045
 5041	  0.4272	 42.1287	  42.129	 252.095
 5042	  0.4272	 42.1375	  42.138	 252.145
 5043	  0.4264	 42.1462	  42.146	 252.195
 5044	  0.4264	 42.1537	  42.154	 252.245
 5045	  0.4268	 42.1625	  42.162	 252.295
 5046	  0.4272	 42.1712	  42.171	 252.345
 5047	  0.4272	 42.1787	  42.179	 252.395
 5048	  0.4272	 42.1875	  42.188	 252.445
 5049	  0.4264	 42.1963	  42.196	 252.495
 5050	  0.4268	 42.2038	  42.204	 252.545
 5051	  0.4272	 42.2125	  42.212	 252.595
 5052	  0.4272	 42.2212	  42.221	 252.645
 5053	  0.4272	 42.2287	  42.229	 252.695
 5054	  0.4272	 42.2375	  42.237	 252.745
 5055	  0.4272	 42.2463	  42.246	 252.795
 5056	  0.4272	 42.2537	  42.254	 252.845
 5057	  0.4256	 42.2625	  42.263	 252.895
 5058	  0.4268	 42.2700	  42.270	 252.945
 5059	  0.4264	 42.2787	  42.279	 252.995
 5060	  0.4264	 42.2875	  42.287	 253.045
 5061	  0.4268	 42.2962	  42.296	 253.095
 5062	  0.4272	 42.3037	  42.304	 253.145
 5063	  0.4264	 42.3125	  42.312	 253.195
 5064	  0.4260	 42.3200	  42.320	 253.245
 5065	  0.4260	 42.3288	  42.329	 253.295
 5066	  0.4268	 42.3375	  42.337	 253.345
 5067	  0.4268	 42.3450	  42.345	 253.395
 5068	  0.4268	 42.3537	  42.354	 253.445
 5069	  0.4272	 42.3625	  42.362	 253.495
 5070	  0.4276	 42.3700	  42.370	 253.545
 5071	  0.4276	 42.3787	  42.379	 253.595
 5072	  0.4276	 42.3875	  42.388	 253.645
 5073	  0.4272	 42.3950	  42.395	 253.695
 5074	  0.4268	 42.4037	  42.404	 253.745
 5075	  0.4268	 42.4125	  42.412	 253.795
 5076	  0.4276	 42.4200	  42.420	 253.845
 5077	  0.4268	 42.4287	  42.429	 253.895
 5078	  0.4280	 42.4375	  42.438	 253.945
 5079	  0.4272	 42.4450	  42.445	 253.995
 5080	  0.4272	 42.4538	  42.454	 254.045
 5081	  0.4276	 42.4625	  42.462	 254.095
 5082	  0.4276	 42.4700	  42.470	 254.145
 5083	  0.4276	 42.4787	  42.479	 254.195
 5084	  0.4276	 42.4862	  42.486	 254.245
 5085	  0.4284	 42.4950	  42.495	 254.295
 5086	  0.4280	 42.5025	  42.502	 254.345
 5087	  0.4276	 42.5112	  42.511	 254.395
 5088	  0.4272	 42.5187	  42.519	 254.445
 5089	  0.4276	 42.5275	  42.528	 254.495
 5090	  0.4276	 42.5362	  42.536	 254.545
 5091	  0.4276	 42.5450	  42.545	 254.595
 5092	  0.4280	 42.5525	  42.552	 254.645
 5093	  0.4284	 42.5612	  42.561	 254.695
 5094	  0.4288	 42.5687	  42.569	 254.745
 5095	  0.4276	 42.5775	  42.577	 254.795
 5096	  0.4280	 42.5863	  42.586	 254.845
 5097	  0.4288	 42.5950	  42.595	 254.895
 5098	  0.4284	 42.6025	  42.603	 254.945
 5099	  0.4288	 42.6112	  42.611	 254.995
 5100	  0.4284	 42.6187	  42.619	 255.045
 5101	  0.4292	 42.6262	  42.626	 255.095
 5102	  0.4288	 42.6350	  42.635	 255.145
 5103	  0.4288	 42.6437	  42.644	 255.195
 5104	  0.4288	 42.6512	  42.651	 255.245
 5105	  0.4288	 42.6600	  42.660	 255.295
 5106	  0.4292	 42.6688	  42.669	 255.345
 5107	  0.4280	 42.6763	  42.676	 255.395
 5108	  0.4284	 42.6850	  42.685	 255.445
 5109	  0.4284	 42.6937	  42.694	 255.495
 5110	  0.4296	 42.7025	  42.702	 255.545
 5111	  0.4296	 42.7100	  42.710	 255.595
 5112	  0.4292	 42.7188	  42.719	 255.645
 5113	  0.4292	 42.7275	  42.728	 255.695
 5114	  0.4292	 42.7350	  42.735	 255.745
 5115	  0.4296	 42.7437	  42.744	 255.795
 5116	  0.4296	 42.7525	  42.752	 255.845
 5117	  0.4296	 42.7612	  42.761	 255.895
 5118	  0.4300	 42.7687	  42.769	 255.945
 5119	  0.4296	 42.7775	  42.778	 255.995
 5120	  0.4292	 42.7862	  42.786	 256.045
 5121	  0.4288	 42.7938	  42.794	 256.095
 5122	  0.4292	 42.8025	  42.802	 256.145
 5123	  0.4292	 42.8112	  42.811	 256.195
 5124	  0.4288	 42.8187	  42.819	 256.245
 5125	  0.4284	 42.8275	  42.827	 256.295
 5126	  0.4284	 42.8363	  42.836	 256.345
 5127	  0.4288	 42.8438	  42.844	 256.395
 5128	  0.4288	 42.8525	  42.853	 256.445
 5129	  0.4288	 42.8612	  42.861	 256.495
 5130	  0.4292	 42.8700	  42.870	 256.545
 5131	  0.4288	 42.8775	  42.877	 256.595
 5132	  0.4288	 42.8862	  42.886	 256.645
 5133	  0.4280	 42.8950	  42.895	 256.695
 5134	  0.4292	 42.9025	  42.903	 256.745
 5135	  0.4292	 42.9112	  42.911	 256.795
 5136	  0.4296	 42.9200	  42.920	 256.845
 5137	  0.4300	 42.9275	  42.927	 256.895
 5138	  0.4304	 42.9362	  42.936	 256.945
 5139	  0.4300	 42.9450	  42.945	 256.995
 5140	  0.4288	 42.9538	  42.954	 257.045
 5141	  0.4292	 42.9613	  42.961	 257.095
 5142	  0.4292	 42.9700	  42.970	 257.145
 5143	  0.4292	 42.9787	  42.979	 257.195
 5144	  0.4288	 42.9862	  42.986	 257.245
 5145	  0.4292	 42.9950	  42.995	 257.295
 5146	  0.4292	 43.0037	  43.004	 257.345
 5147	  0.4292	 43.0125	  43.013	 257.395
 5148	  0.4288	 43.0200	  43.020	 257.445
 5149	  0.4292	 43.0287	  43.029	 257.495
 5150	  0.4292	 43.0375	  43.037	 257.545
 5151	  0.4288	 43.0462	  43.046	 257.595
 5152	  0.4296	 43.0537	  43.054	 257.645
 5153	  0.4296	 43.0625	  43.062	 257.695
 5154	  0.4292	 43.0713	  43.071	 257.745
 5155	  0.4300	 43.0788	  43.079	 257.795
 5156	  0.4300	 43.0875	  43.087	 257.845
 5157	  0.4300	 43.0962	  43.096	 257.895
 5158	  0.4296	 43.1050	  43.105	 257.945
 5159	  0.4296	 43.1125	  43.112	 257.995
 5160	  0.4296	 43.1213	  43.121	 258.045
 5161	  0.4292	 43.1300	  43.130	 258.095
 5162	  0.4292	 43.1375	  43.138	 258.145
 5163	  0.4296	 43.1462	  43.146	 258.195
 5164	  0.4300	 43.1550	  43.155	 258.245
 5165	  0.4296	 43.1637	  43.164	 258.295
 5166	  0.4296	 43.1712	  43.171	 258.345
 5167	  0.4296	 43.1800	  43.180	 258.395
 5168	  0.4300	 43.1887	  43.189	 258.445
 5169	  0.4304	 43.1963	  43.196	 258.495
 5170	  0.4296	 43.2050	  43.205	 258.545
 5171	  0.4296	 43.2137	  43.214	 258.595
 5172	  0.4300	 43.2225	  43.222	 258.645
 5173	  0.4300	 43.2300	  43.230	 258.695
 5174	  0.4300	 43.2388	  43.239	 258.745
 5175	  0.4296	 43.2475	  43.247	 258.795
 5176	  0.4296	 43.2550	  43.255	 258.845
 5177	  0.4296	 43.2637	  43.264	 258.895
 5178	  0.4296	 43.2725	  43.272	 258.945
 5179	  0.4296	 43.2812	  43.281	 258.995
 5180	  0.4296	 43.2887	  43.289	 259.045
 5181	  0.4300	 43.2975	  43.298	 259.095
 5182	  0.4300	 43.3062	  43.306	 259.145
 5183	  0.4300	 43.3150	  43.315	 259.195
 5184	  0.4296	 43.3225	  43.322	 259.245
 5185	  0.4304	 43.3312	  43.331	 259.295
 5186	  0.4304	 43.3400	  43.340	 259.345
 5187	  0.4304	 43.3475	  43.347	 259.395
 5188	  0.4300	 43.3563	  43.356	 259.445
 5189	  0.4296	 43.3650	  43.365	 259.495
 5190	  0.4304	 43.3737	  43.374	 259.545
 5191	  0.4304	 43.3812	  43.381	 259.595
 5192	  0.4304	 43.3900	  43.390	 259.645
 5193	  0.4304	 43.3988	  43.399	 259.695
 5194	  0.4304	 43.4062	  43.406	 259.745
 5195	  0.4296	 43.4150	  43.415	 259.795
 5196	  0.4300	 43.4237	  43.424	 259.845
 5197	  0.4296	 43.4325	  43.432	 259.895
 5198	  0.4296	 43.4400	  43.440	 259.945
 5199	  0.4296	 43.4487	  43.449	 259.995
 5200	  0.4296	 43.4575	  43.458	 260.045
 5201	  0.4292	 43.4662	  43.466	 260.095
 5202	  0.4300	 43.4737	  43.474	 260.145
 5203	  0.4304	 43.4825	  43.482	 260.195
 5204	  0.4300	 43.4912	  43.491	 260.245
 5205	  0.4304	 43.5000	  43.500	 260.295
 5206	  0.4300	 43.5075	  43.507	 260.345
 5207	  0.4296	 43.5163	  43.516	 260.395
 5208	  0.4296	 43.5250	  43.525	 260.445
 5209	  0.4304	 43.5325	  43.532	 260.495
 5210	  0.4308	 43.5412	  43.541	 260.545
 5211	  0.4304	 43.5500	  43.550	 260.595
 5212	  0.4304	 43.5575	  43.557	 260.645
 5213	  0.4308	 43.5662	  43.566	 260.695
 5214	  0.4308	 43.5750	  43.575	 260.745
 5215	  0.4308	 43.5837	  43.584	 260.795
 5216	  0.4308	 43.5912	  43.591	 260.845
 5217	  0.4304	 43.6000	  43.600	 260.895
 5218	  0.4308	 43.6087	  43.609	 260.945
 5219	  0.4308	 43.6162	  43.616	 260.995
 5220	  0.4308	 43.6250	  43.625	 261.045
 5221	  0.4308	 43.6338	  43.634	 261.095
 5222	  0.4308	 43.6413	  43.641	 261.145
 5223	  0.4304	 43.6500	  43.650	 261.195
 5224	  0.4312	 43.6587	  43.659	 261.245
 5225	  0.4308	 43.6662	  43.666	 261.295
 5226	  0.4312	 43.6750	  43.675	 261.345
 5227	  0.4308	 43.6838	  43.684	 261.395
 5228	  0.4308	 43.6912	  43.691	 261.445
 5229	  0.4308	 43.7000	  43.700	 261.495
 5230	  0.4312	 43.7087	  43.709	 261.545
 5231	  0.4316	 43.7175	  43.717	 261.595
 5232	  0.4308	 43.7250	  43.725	 261.645
 5233	  0.4312	 43.7337	  43.734	 261.695
 5234	  0.4312	 43.7425	  43.743	 261.745
 5235	  0.4320	 43.7500	  43.750	 261.795
 5236	  0.4316	 43.7588	  43.759	 261.845
 5237	  0.4308	 43.7675	  43.767	 261.895
 5238	  0.4308	 43.7750	  43.775	 261.945
 5239	  0.4308	 43.7837	  43.784	 261.995
 5240	  0.4308	 43.7925	  43.792	 262.045
 5241	  0.4312	 43.8013	  43.801	 262.095
 5242	  0.4304	 43.8088	  43.809	 262.145
 5243	  0.4308	 43.8175	  43.817	 262.195
 5244	  0.4316	 43.8262	  43.826	 262.245
 5245	  0.4312	 43.8350	  43.835	 262.295
 5246	  0.4316	 43.8425	  43.842	 262.345
 5247	  0.4320	 43.8512	  43.851	 262.395
 5248	  0.4316	 43.8600	  43.860	 262.445
 5249	  0.4320	 43.8675	  43.868	 262.495
 5250	  0.4320	 43.8762	  43.876	 262.545
 5251	  0.4320	 43.8850	  43.885	 262.595
 5252	  0.4316	 43.8937	  43.894	 262.645
 5253	  0.4316	 43.9012	  43.901	 262.695
 5254	  0.4316	 43.9100	  43.910	 262.745
 5255	  0.4316	 43.9175	  43.917	 262.795
 5256	  0.4320	 43.9263	  43.926	 262.845
 5257	  0.4324	 43.9350	  43.935	 262.895
 5258	  0.4324	 43.9425	  43.942	 262.945
 5259	  0.4320	 43.9512	  43.951	 262.995
 5260	  0.4316	 43.9600	  43.960	 263.045
 5261	  0.4320	 43.9675	  43.967	 263.095
 5262	  0.4320	 43.9762	  43.976	 263.145
 5263	  0.4316	 43.9850	  43.985	 263.195
 5264	  0.4320	 43.9937	  43.994	 263.245
 5265	  0.4312	 44.0012	  44.001	 263.295
 5266	  0.4316	 44.0100	  44.010	 263.345
 5267	  0.4312	 44.0187	  44.019	 263.395
 5268	  0.4308	 44.0262	  44.026	 263.445
 5269	  0.4312	 44.0350	  44.035	 263.495
 5270	  0.4312	 44.0438	  44.044	 263.545
 5271	  0.4320	 44.0525	  44.052	 263.595
 5272	  0.4316	 44.0600	  44.060	 263.645
 5273	  0.4316	 44.0687	  44.069	 263.695
 5274	  0.4316	 44.0775	  44.077	 263.745
 5275	  0.4316	 44.0850	  44.085	 263.795
 5276	  0.4316	 44.0938	  44.094	 263.845
 5277	  0.4316	 44.1025	  44.103	 263.895
 5278	  0.4316	 44.1100	  44.110	 263.945
 5279	  0.4316	 44.1187	  44.119	 263.995
 5280	  0.4308	 44.1275	  44.127	 264.045
 5281	  0.4312	 44.1362	  44.136	 264.095
 5282	  0.4316	 44.1437	  44.144	 264.145
 5283	  0.4320	 44.1525	  44.153	 264.195
 5284	  0.4312	 44.1600	  44.160	 264.245
 5285	  0.4316	 44.1688	  44.169	 264.295
 5286	  0.4312	 44.1775	  44.177	 264.345
 5287	  0.4312	 44.1850	  44.185	 264.395
 5288	  0.4316	 44.1937	  44.194	 264.445
 5289	  0.4316	 44.2025	  44.202	 264.495
 5290	  0.4320	 44.2100	  44.210	 264.545
 5291	  0.4324	 44.2188	  44.219	 264.595
 5292	  0.4328	 44.2275	  44.228	 264.645
 5293	  0.4324	 44.2350	  44.235	 264.695
 5294	  0.4324	 44.2437	  44.244	 264.745
 5295	  0.4320	 44.2525	  44.252	 264.795
 5296	  0.4324	 44.2612	  44.261	 264.845
 5297	  0.4324	 44.2700	  44.270	 264.895
 5298	  0.4324	 44.2775	  44.278	 264.945
 5299	  0.4328	 44.2862	  44.286	 264.995
 5300	  0.4324	 44.2950	  44.295	 265.045
 5301	  0.4324	 44.3025	  44.302	 265.095
 5302	  0.4324	 44.3112	  44.311	 265.145
 5303	  0.4332	 44.3200	  44.320	 265.195
 5304	  0.4332	 44.3275	  44.327	 265.245
 5305	  0.4328	 44.3363	  44.336	 265.295
 5306	  0.4324	 44.3450	  44.345	 265.345
 5307	  0.4320	 44.3525	  44.353	 265.395
 5308	  0.4320	 44.3612	  44.361	 265.445
 5309	  0.4316	 44.3700	  44.370	 265.495
 5310	  0.4324	 44.3787	  44.379	 265.545
 5311	  0.4324	 44.3862	  44.386	 265.595
 5312	  0.4324	 44.3950	  44.395	 265.645
 5313	  0.4320	 44.4037	  44.404	 265.695
 5314	  0.4328	 44.4125	  44.412	 265.745
 5315	  0.4328	 44.4200	  44.420	 265.795
 5316	  0.4328	 44.4287	  44.429	 265.845
 5317	  0.4328	 44.4375	  44.438	 265.895
 5318	  0.4328	 44.4450	  44.445	 265.945
 5319	  0.4328	 44.4538	  44.454	 265.995
 5320	  0.4332	 44.4625	  44.462	 266.045
 5321	  0.4328	 44.4700	  44.470	 266.095
 5322	  0.4328	 44.4787	  44.479	 266.145
 5323	  0.4328	 44.4862	  44.486	 266.195
 5324	  0.4336	 44.4950	  44.495	 266.245
 5325	  0.4332	 44.5037	  44.504	 266.295
 5326	  0.4336	 44.5125	  44.513	 266.345
 5327	  0.4332	 44.5200	  44.520	 266.395
 5328	  0.4336	 44.5287	  44.529	 266.445
 5329	  0.4332	 44.5375	  44.537	 266.495
 5330	  0.4336	 44.5462	  44.546	 266.545
 5331	  0.4336	 44.5537	  44.554	 266.595
 5332	  0.4328	 44.5625	  44.562	 266.645
 5333	  0.4336	 44.5712	  44.571	 266.695
 5334	  0.4332	 44.5788	  44.579	 266.745
 5335	  0.4324	 44.5875	  44.587	 266.795
 5336	  0.4336	 44.5962	  44.596	 266.845
 5337	  0.4332	 44.6037	  44.604	 266.895
 5338	  0.4328	 44.6125	  44.612	 266.945
 5339	  0.4328	 44.6213	  44.621	 266.995
 5340	  0.4332	 44.6300	  44.630	 267.045
 5341	  0.4332	 44.6375	  44.638	 267.095
 5342	  0.4332	 44.6462	  44.646	 267.145
 5343	  0.4328	 44.6537	  44.654	 267.195
 5344	  0.4336	 44.6625	  44.662	 267.245
 5345	  0.4332	 44.6712	  44.671	 267.295
 5346	  0.4332	 44.6800	  44.680	 267.345
 5347	  0.4328	 44.6875	  44.688	 267.395
 5348	  0.4332	 44.6962	  44.696	 267.445
 5349	  0.4328	 44.7050	  44.705	 267.495
 5350	  0.4328	 44.7137	  44.714	 267.545
 5351	  0.4324	 44.7212	  44.721	 267.595
 5352	  0.4332	 44.7300	  44.730	 267.645
 5353	  0.4332	 44.7375	  44.737	 267.695
 5354	  0.4336	 44.7463	  44.746	 267.745
 5355	  0.4336	 44.7550	  44.755	 267.795
 5356	  0.4336	 44.7625	  44.763	 267.845
 5357	  0.4336	 44.7712	  44.771	 267.895
 5358	  0.4336	 44.7787	  44.779	 267.945
 5359	  0.4336	 44.7875	  44.787	 267.995
 5360	  0.4328	 44.7962	  44.796	 268.045
 5361	  0.4332	 44.8050	  44.805	 268.095
 5362	  0.4328	 44.8137	  44.814	 268.145
 5363	  0.4336	 44.8212	  44.821	 268.195
 5364	  0.4336	 44.8300	  44.830	 268.245
 5365	  0.4336	 44.8387	  44.839	 268.295
 5366	  0.4340	 44.8462	  44.846	 268.345
 5367	  0.4336	 44.8550	  44.855	 268.395
 5368	  0.4340	 44.8638	  44.864	 268.445
 5369	  0.4336	 44.8713	  44.871	 268.495
 5370	  0.4336	 44.8800	  44.880	 268.545
 5371	  0.4332	 44.8887	  44.889	 268.595
 5372	  0.4336	 44.8962	  44.896	 268.645
 5373	  0.4336	 44.9050	  44.905	 268.695
 5374	  0.4336	 44.9137	  44.914	 268.745
 5375	  0.4340	 44.9212	  44.921	 268.795
 5376	  0.4340	 44.9300	  44.930	 268.845
 5377	  0.4340	 44.9387	  44.939	 268.895
 5378	  0.4344	 44.9462	  44.946	 268.945
 5379	  0.4340	 44.9550	  44.955	 268.995
 5380	  0.4340	 44.9637	  44.964	 269.045
 5381	  0.4340	 44.9725	  44.972	 269.095
 5382	  0.4340	 44.9800	  44.980	 269.145
 5383	  0.4340	 44.9888	  44.989	 269.195
 5384	  0.4344	 44.9963	  44.996	 269.245
 5385	  0.4352	 45.0050	  45.005	 269.295
 5386	  0.4352	 45.0137	  45.014	 269.345
 5387	  0.4344	 45.0212	  45.021	 269.395
 5388	  0.4356	 45.0300	  45.030	 269.445
 5389	  0.4348	 45.0375	  45.037	 269.495
 5390	  0.4348	 45.0462	  45.046	 269.545
 5391	  0.4348	 45.0550	  45.055	 269.595
 5392	  0.4352	 45.0637	  45.064	 269.645
 5393	  0.4352	 45.0712	  45.071	 269.695
 5394	  0.4344	 45.0800	  45.080	 269.745
 5395	  0.4344	 45.0887	  45.089	 269.795
 5396	  0.4344	 45.0962	  45.096	 269.845
 5397	  0.4348	 45.1050	  45.105	 269.895
 5398	  0.4344	 45.1138	  45.114	 269.945
 5399	  0.4344	 45.1213	  45.121	 269.995
 5400	  0.4352	 45.1300	  45.130	 270.045
 5401	  0.4356	 45.1387	  45.139	 270.095
 5402	  0.4352	 45.1475	  45.147	 270.145
 5403	  0.4344	 45.1550	  45.155	 270.195
 5404	  0.4344	 45.1637	  45.164	 270.245
 5405	  0.4348	 45.1712	  45.171	 270.295
 5406	  0.4352	 45.1800	  45.180	 270.345
 5407	  0.4348	 45.1887	  45.189	 270.395
 5408	  0.4352	 45.1962	  45.196	 270.445
 5409	  0.4348	 45.2050	  45.205	 270.495
 5410	  0.4356	 45.2137	  45.214	 270.545
 5411	  0.4348	 45.2212	  45.221	 270.595
 5412	  0.4352	 45.2300	  45.230	 270.645
 5413	  0.4352	 45.2388	  45.239	 270.695
 5414	  0.4352	 45.2463	  45.246	 270.745
 5415	  0.4348	 45.2550	  45.255	 270.795
 5416	  0.4352	 45.2637	  45.264	 270.845
 5417	  0.4352	 45.2725	  45.272	 270.895
 5418	  0.4348	 45.2800	  45.280	 270.945
 5419	  0.4344	 45.2887	  45.289	 270.995
 5420	  0.4348	 45.2975	  45.298	 271.045
 5421	  0.4356	 45.3050	  45.305	 271.095
 5422	  0.4348	 45.3137	  45.314	 271.145
 5423	  0.4344	 45.3212	  45.321	 271.195
 5424	  0.4348	 45.3300	  45.330	 271.245
 5425	  0.4348	 45.3387	  45.339	 271.295
 5426	  0.4352	 45.3462	  45.346	 271.345
 5427	  0.4352	 45.3550	  45.355	 271.395
 5428	  0.4352	 45.3638	  45.364	 271.445
 5429	  0.4348	 45.3725	  45.372	 271.495
 5430	  0.4356	 45.3800	  45.380	 271.545
 5431	  0.4356	 45.3887	  45.389	 271.595
 5432	  0.4348	 45.3975	  45.397	 271.645
 5433	  0.4352	 45.4050	  45.405	 271.695
 5434	  0.4356	 45.4137	  45.414	 271.745
 5435	  0.4356	 45.4225	  45.423	 271.795
 5436	  0.4352	 45.4300	  45.430	 271.845
 5437	  0.4352	 45.4387	  45.439	 271.895
 5438	  0.4356	 45.4475	  45.447	 271.945
 5439	  0.4360	 45.4550	  45.455	 271.995
 5440	  0.4360	 45.4637	  45.464	 272.045
 5441	  0.4356	 45.4712	  45.471	 272.095
 5442	  0.4356	 45.4800	  45.480	 272.145
 5443	  0.4356	 45.4888	  45.489	 272.195
 5444	  0.4360	 45.4963	  45.496	 272.245
 5445	  0.4352	 45.5050	  45.505	 272.295
 5446	  0.4348	 45.5137	  45.514	 272.345
 5447	  0.4352	 45.5225	  45.522	 272.395
 5448	  0.4352	 45.5300	  45.530	 272.445
 5449	  0.4352	 45.5387	  45.539	 272.495
 5450	  0.4352	 45.5475	  45.548	 272.545
 5451	  0.4352	 45.5550	  45.555	 272.595
 5452	  0.4348	 45.5637	  45.564	 272.645
 5453	  0.4352	 45.5725	  45.572	 272.695
 5454	  0.4352	 45.5800	  45.580	 272.745
 5455	  0.4352	 45.5887	  45.589	 272.795
 5456	  0.4352	 45.5975	  45.597	 272.845
 5457	  0.4360	 45.6050	  45.605	 272.895
