0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	11112
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2015	  6.7500	  0.0872	   1.685	 100.795
 2016	  6.7540	  0.0876	   1.686	 100.845
 2017	  6.7560	  0.0876	   1.688	 100.895
 2018	  6.7580	  0.0876	   1.688	 100.945
 2019	  6.7600	  0.0876	   1.689	 100.995
 2020	  6.7640	  0.0876	   1.690	 101.045
 2021	  6.7660	  0.0880	   1.690	 101.095
 2022	  6.7680	  0.0876	   1.691	 101.145
 2023	  6.7700	  0.0880	   1.692	 101.195
 2024	  6.7720	  0.0876	   1.692	 101.245
 2025	  6.7760	  0.0876	   1.694	 101.295
 2026	  6.7780	  0.0880	   1.695	 101.345
 2027	  6.7820	  0.0880	   1.695	 101.395
 2028	  6.7820	  0.0880	   1.696	 101.445
 2029	  6.7860	  0.0880	   1.697	 101.495
 2030	  6.7880	  0.0880	   1.697	 101.545
 2031	  6.7900	  0.0880	   1.699	 101.595
 2032	  6.7940	  0.0880	   1.700	 101.645
 2033	  6.7960	  0.0884	   1.700	 101.695
 2034	  6.7980	  0.0880	   1.701	 101.745
 2035	  6.8000	  0.0880	   1.702	 101.795
 2036	  6.8040	  0.0880	   1.702	 101.845
 2037	  6.8060	  0.0880	   1.704	 101.895
 2038	  6.8080	  0.0884	   1.705	 101.945
 2039	  6.8120	  0.0884	   1.705	 101.995
 2040	  6.8140	  0.0884	   1.706	 102.045
 2041	  6.8160	  0.0884	   1.707	 102.095
 2042	  6.8180	  0.0884	   1.707	 102.145
 2043	  6.8220	  0.0884	   1.709	 102.195
 2044	  6.8240	  0.0884	   1.710	 102.245
 2045	  6.8280	  0.0884	   1.710	 102.295
 2046	  6.8300	  0.0884	   1.711	 102.345
 2047	  6.8320	  0.0884	   1.712	 102.395
 2048	  6.8360	  0.0884	   1.712	 102.445
 2049	  6.8380	  0.0884	   1.714	 102.495
 2050	  6.8400	  0.0888	   1.715	 102.545
 2051	  6.8420	  0.0888	   1.715	 102.595
 2052	  6.8440	  0.0888	   1.716	 102.645
 2053	  6.8480	  0.0888	   1.717	 102.695
 2054	  6.8500	  0.0888	   1.717	 102.745
 2055	  6.8540	  0.0888	   1.719	 102.795
 2056	  6.8560	  0.0888	   1.720	 102.845
 2057	  6.8580	  0.0888	   1.720	 102.895
 2058	  6.8600	  0.0888	   1.721	 102.945
 2059	  6.8620	  0.0888	   1.722	 102.995
 2060	  6.8640	  0.0892	   1.722	 103.045
 2061	  6.8680	  0.0892	   1.724	 103.095
 2062	  6.8700	  0.0892	   1.724	 103.145
 2063	  6.8720	  0.0888	   1.725	 103.195
 2064	  6.8760	  0.0892	   1.726	 103.245
 2065	  6.8780	  0.0892	   1.727	 103.295
 2066	  6.8800	  0.0892	   1.727	 103.345
 2067	  6.8820	  0.0892	   1.729	 103.395
 2068	  6.8860	  0.0892	   1.730	 103.445
 2069	  6.8880	  0.0892	   1.730	 103.495
 2070	  6.8900	  0.0892	   1.731	 103.545
 2071	  6.8940	  0.0892	   1.731	 103.595
 2072	  6.8960	  0.0892	   1.732	 103.645
 2073	  6.8980	  0.0896	   1.734	 103.695
 2074	  6.9000	  0.0892	   1.734	 103.745
 2075	  6.9040	  0.0896	   1.735	 103.795
 2076	  6.9060	  0.0896	   1.736	 103.845
 2077	  6.9080	  0.0896	   1.736	 103.895
 2078	  6.9100	  0.0896	   1.737	 103.945
 2079	  6.9140	  0.0896	   1.739	 103.995
 2080	  6.9160	  0.0896	   1.739	 104.045
 2081	  6.9180	  0.0896	   1.740	 104.095
 2082	  6.9200	  0.0900	   1.741	 104.145
 2083	  6.9220	  0.0900	   1.741	 104.195
 2084	  6.9260	  0.0900	   1.742	 104.245
 2085	  6.9280	  0.0896	   1.744	 104.295
 2086	  6.9300	  0.0900	   1.744	 104.345
 2087	  6.9320	  0.0900	   1.745	 104.395
 2088	  6.9340	  0.0896	   1.746	 104.445
 2089	  6.9360	  0.0900	   1.746	 104.495
 2090	  6.9400	  0.0900	   1.747	 104.545
 2091	  6.9380	  0.0900	   1.747	 104.595
 2092	  6.9400	  0.0900	   1.749	 104.645
 2093	  6.9380	  0.0896	   1.749	 104.695
 2094	  6.9320	  0.0900	   1.749	 104.745
 2095	  6.9240	  0.0896	   1.750	 104.795
 2096	  6.9160	  0.0896	   1.750	 104.845
 2097	  6.9080	  0.0896	   1.750	 104.895
 2098	  6.9040	  0.0896	   1.750	 104.945
 2099	  6.8980	  0.0896	   1.750	 104.995
 2100	  6.8920	  0.0892	   1.750	 105.045
 2101	  6.8880	  0.0892	   1.750	 105.095
 2102	  6.8840	  0.0892	   1.750	 105.145
 2103	  6.8800	  0.0888	   1.750	 105.195
 2104	  6.8860	  0.0892	   1.751	 105.245
 2105	  6.8960	  0.0892	   1.752	 105.295
 2106	  6.9060	  0.0892	   1.752	 105.345
 2107	  6.9140	  0.0896	   1.754	 105.395
 2108	  6.9240	  0.0896	   1.755	 105.445
 2109	  6.9320	  0.0896	   1.755	 105.495
 2110	  6.9400	  0.0900	   1.756	 105.545
 2111	  6.9460	  0.0900	   1.757	 105.595
 2112	  6.9540	  0.0900	   1.757	 105.645
 2113	  6.9600	  0.0900	   1.759	 105.695
 2114	  6.9640	  0.0900	   1.760	 105.745
 2115	  6.9700	  0.0904	   1.760	 105.795
 2116	  6.9760	  0.0904	   1.761	 105.845
 2117	  6.9800	  0.0904	   1.762	 105.895
 2118	  6.9840	  0.0904	   1.762	 105.945
 2119	  6.9880	  0.0904	   1.764	 105.995
 2120	  6.9920	  0.0908	   1.764	 106.045
 2121	  6.9960	  0.0908	   1.765	 106.095
 2122	  7.0000	  0.0908	   1.766	 106.145
 2123	  7.0020	  0.0908	   1.767	 106.195
 2124	  7.0060	  0.0908	   1.767	 106.245
 2125	  7.0080	  0.0908	   1.769	 106.295
 2126	  7.0120	  0.0908	   1.770	 106.345
 2127	  7.0140	  0.0908	   1.770	 106.395
 2128	  7.0180	  0.0908	   1.771	 106.445
 2129	  7.0200	  0.0908	   1.772	 106.495
 2130	  7.0220	  0.0908	   1.772	 106.545
 2131	  7.0260	  0.0908	   1.774	 106.595
 2132	  7.0280	  0.0908	   1.774	 106.645
 2133	  7.0300	  0.0912	   1.775	 106.695
 2134	  7.0320	  0.0912	   1.776	 106.745
 2135	  7.0340	  0.0912	   1.777	 106.795
 2136	  7.0380	  0.0912	   1.777	 106.845
 2137	  7.0400	  0.0912	   1.779	 106.895
 2138	  7.0420	  0.0912	   1.779	 106.945
 2139	  7.0440	  0.0912	   1.780	 106.995
 2140	  7.0460	  0.0912	   1.781	 107.045
 2141	  7.0500	  0.0912	   1.781	 107.095
 2142	  7.0520	  0.0912	   1.782	 107.145
 2143	  7.0540	  0.0912	   1.784	 107.195
 2144	  7.0560	  0.0912	   1.784	 107.245
 2145	  7.0580	  0.0912	   1.785	 107.295
 2146	  7.0620	  0.0916	   1.786	 107.345
 2147	  7.0640	  0.0916	   1.786	 107.395
 2148	  7.0660	  0.0916	   1.787	 107.445
 2149	  7.0680	  0.0916	   1.789	 107.495
 2150	  7.0720	  0.0916	   1.789	 107.545
 2151	  7.0740	  0.0916	   1.790	 107.595
 2152	  7.0780	  0.0916	   1.791	 107.645
 2153	  7.0800	  0.0916	   1.791	 107.695
 2154	  7.0820	  0.0920	   1.793	 107.745
 2155	  7.0840	  0.0916	   1.794	 107.795
 2156	  7.0860	  0.0920	   1.794	 107.845
 2157	  7.0880	  0.0920	   1.795	 107.895
 2158	  7.0920	  0.0920	   1.796	 107.945
 2159	  7.0940	  0.0920	   1.796	 107.995
 2160	  7.0960	  0.0920	   1.798	 108.045
 2161	  7.1000	  0.0920	   1.799	 108.095
 2162	  7.1020	  0.0920	   1.799	 108.145
 2163	  7.1040	  0.0920	   1.800	 108.195
 2164	  7.1080	  0.0924	   1.801	 108.245
 2165	  7.1100	  0.0924	   1.801	 108.295
 2166	  7.1140	  0.0924	   1.803	 108.345
 2167	  7.1160	  0.0920	   1.804	 108.395
 2168	  7.1180	  0.0924	   1.804	 108.445
 2169	  7.1200	  0.0924	   1.805	 108.495
 2170	  7.1220	  0.0924	   1.806	 108.545
 2171	  7.1260	  0.0924	   1.806	 108.595
 2172	  7.1280	  0.0924	   1.808	 108.645
 2173	  7.1300	  0.0924	   1.809	 108.695
 2174	  7.1340	  0.0924	   1.809	 108.745
 2175	  7.1360	  0.0924	   1.810	 108.795
 2176	  7.1380	  0.0928	   1.811	 108.845
 2177	  7.1420	  0.0924	   1.811	 108.895
 2178	  7.1440	  0.0928	   1.812	 108.945
 2179	  7.1460	  0.0928	   1.814	 108.995
 2180	  7.1480	  0.0928	   1.814	 109.045
 2181	  7.1500	  0.0928	   1.815	 109.095
 2182	  7.1540	  0.0928	   1.816	 109.145
 2183	  7.1560	  0.0928	   1.816	 109.195
 2184	  7.1600	  0.0928	   1.817	 109.245
 2185	  7.1620	  0.0928	   1.819	 109.295
 2186	  7.1640	  0.0928	   1.819	 109.345
 2187	  7.1660	  0.0928	   1.820	 109.395
 2188	  7.1680	  0.0928	   1.821	 109.445
 2189	  7.1700	  0.0932	   1.821	 109.495
 2190	  7.1740	  0.0932	   1.822	 109.545
 2191	  7.1760	  0.0932	   1.824	 109.595
 2192	  7.1780	  0.0932	   1.824	 109.645
 2193	  7.1800	  0.0932	   1.825	 109.695
 2194	  7.1840	  0.0932	   1.826	 109.745
 2195	  7.1860	  0.0932	   1.826	 109.795
 2196	  7.1900	  0.0932	   1.827	 109.845
 2197	  7.1920	  0.0932	   1.829	 109.895
 2198	  7.1940	  0.0932	   1.829	 109.945
 2199	  7.1960	  0.0932	   1.830	 109.995
 2200	  7.2000	  0.0936	   1.831	 110.045
 2201	  7.2020	  0.0936	   1.831	 110.095
 2202	  7.2040	  0.0932	   1.832	 110.145
 2203	  7.2080	  0.0936	   1.834	 110.195
 2204	  7.2100	  0.0936	   1.834	 110.245
 2205	  7.2120	  0.0936	   1.835	 110.295
 2206	  7.2160	  0.0936	   1.836	 110.345
 2207	  7.2180	  0.0936	   1.836	 110.395
 2208	  7.2200	  0.0936	   1.837	 110.445
 2209	  7.2220	  0.0936	   1.839	 110.495
 2210	  7.2240	  0.0936	   1.839	 110.545
 2211	  7.2280	  0.0936	   1.840	 110.595
 2212	  7.2300	  0.0936	   1.841	 110.645
 2213	  7.2320	  0.0940	   1.841	 110.695
 2214	  7.2360	  0.0936	   1.842	 110.745
 2215	  7.2380	  0.0940	   1.844	 110.795
 2216	  7.2400	  0.0940	   1.844	 110.845
 2217	  7.2420	  0.0940	   1.845	 110.895
 2218	  7.2460	  0.0940	   1.846	 110.945
 2219	  7.2480	  0.0940	   1.846	 110.995
 2220	  7.2500	  0.0940	   1.847	 111.045
 2221	  7.2520	  0.0940	   1.849	 111.095
 2222	  7.2560	  0.0940	   1.849	 111.145
 2223	  7.2580	  0.0944	   1.850	 111.195
 2224	  7.2600	  0.0944	   1.851	 111.245
 2225	  7.2640	  0.0944	   1.851	 111.295
 2226	  7.2660	  0.0940	   1.852	 111.345
 2227	  7.2680	  0.0940	   1.854	 111.395
 2228	  7.2700	  0.0944	   1.854	 111.445
 2229	  7.2740	  0.0944	   1.855	 111.495
 2230	  7.2760	  0.0944	   1.856	 111.545
 2231	  7.2780	  0.0944	   1.856	 111.595
 2232	  7.2800	  0.0944	   1.857	 111.645
 2233	  7.2840	  0.0944	   1.859	 111.695
 2234	  7.2860	  0.0944	   1.859	 111.745
 2235	  7.2900	  0.0944	   1.860	 111.795
 2236	  7.2920	  0.0944	   1.861	 111.845
 2237	  7.2940	  0.0944	   1.861	 111.895
 2238	  7.2960	  0.0944	   1.862	 111.945
 2239	  7.3000	  0.0944	   1.864	 111.995
 2240	  7.3020	  0.0944	   1.864	 112.045
 2241	  7.3040	  0.0944	   1.865	 112.095
 2242	  7.3060	  0.0944	   1.866	 112.145
 2243	  7.3100	  0.0948	   1.866	 112.195
 2244	  7.3120	  0.0948	   1.867	 112.245
 2245	  7.3140	  0.0948	   1.869	 112.295
 2246	  7.3180	  0.0948	   1.869	 112.345
 2247	  7.3200	  0.0948	   1.870	 112.395
 2248	  7.3220	  0.0952	   1.871	 112.445
 2249	  7.3240	  0.0948	   1.871	 112.495
 2250	  7.3280	  0.0952	   1.872	 112.545
 2251	  7.3300	  0.0952	   1.874	 112.595
 2252	  7.3320	  0.0952	   1.874	 112.645
 2253	  7.3360	  0.0948	   1.875	 112.695
 2254	  7.3380	  0.0952	   1.876	 112.745
 2255	  7.3400	  0.0952	   1.876	 112.795
 2256	  7.3440	  0.0952	   1.877	 112.845
 2257	  7.3460	  0.0952	   1.879	 112.895
 2258	  7.3480	  0.0952	   1.879	 112.945
 2259	  7.3500	  0.0952	   1.880	 112.995
 2260	  7.3540	  0.0952	   1.881	 113.045
 2261	  7.3560	  0.0952	   1.881	 113.095
 2262	  7.3580	  0.0952	   1.882	 113.145
 2263	  7.3600	  0.0952	   1.884	 113.195
 2264	  7.3640	  0.0952	   1.884	 113.245
 2265	  7.3660	  0.0952	   1.885	 113.295
 2266	  7.3700	  0.0952	   1.886	 113.345
 2267	  7.3720	  0.0956	   1.886	 113.395
 2268	  7.3740	  0.0956	   1.887	 113.445
 2269	  7.3760	  0.0956	   1.889	 113.495
 2270	  7.3800	  0.0956	   1.889	 113.545
 2271	  7.3820	  0.0956	   1.890	 113.595
 2272	  7.3840	  0.0956	   1.891	 113.645
 2273	  7.3860	  0.0956	   1.891	 113.695
 2274	  7.3880	  0.0956	   1.892	 113.745
 2275	  7.3920	  0.0956	   1.894	 113.795
 2276	  7.3960	  0.0956	   1.894	 113.845
 2277	  7.3960	  0.0960	   1.895	 113.895
 2278	  7.4000	  0.0960	   1.896	 113.945
 2279	  7.4020	  0.0956	   1.896	 113.995
 2280	  7.4060	  0.0960	   1.897	 114.045
 2281	  7.4080	  0.0960	   1.899	 114.095
 2282	  7.4100	  0.0960	   1.899	 114.145
 2283	  7.4140	  0.0960	   1.900	 114.195
 2284	  7.4160	  0.0960	   1.901	 114.245
 2285	  7.4180	  0.0960	   1.901	 114.295
 2286	  7.4220	  0.0960	   1.902	 114.345
 2287	  7.4240	  0.0960	   1.904	 114.395
 2288	  7.4260	  0.0960	   1.904	 114.445
 2289	  7.4280	  0.0964	   1.905	 114.495
 2290	  7.4320	  0.0964	   1.906	 114.545
 2291	  7.4340	  0.0964	   1.906	 114.595
 2292	  7.4360	  0.0964	   1.907	 114.645
 2293	  7.4400	  0.0964	   1.909	 114.695
 2294	  7.4420	  0.0964	   1.909	 114.745
 2295	  7.4440	  0.0964	   1.910	 114.795
 2296	  7.4480	  0.0964	   1.911	 114.845
 2297	  7.4500	  0.0964	   1.911	 114.895
 2298	  7.4540	  0.0964	   1.912	 114.945
 2299	  7.4560	  0.0968	   1.914	 114.995
 2300	  7.4580	  0.0968	   1.914	 115.045
 2301	  7.4600	  0.0964	   1.915	 115.095
 2302	  7.4640	  0.0968	   1.916	 115.145
 2303	  7.4660	  0.0968	   1.916	 115.195
 2304	  7.4680	  0.0968	   1.917	 115.245
 2305	  7.4720	  0.0968	   1.919	 115.295
 2306	  7.4740	  0.0968	   1.919	 115.345
 2307	  7.4760	  0.0968	   1.920	 115.395
 2308	  7.4800	  0.0972	   1.921	 115.445
 2309	  7.4820	  0.0972	   1.921	 115.495
 2310	  7.4840	  0.0968	   1.923	 115.545
 2311	  7.4860	  0.0972	   1.924	 115.595
 2312	  7.4880	  0.0972	   1.924	 115.645
 2313	  7.4920	  0.0972	   1.925	 115.695
 2314	  7.4940	  0.0968	   1.926	 115.745
 2315	  7.4960	  0.0972	   1.926	 115.795
 2316	  7.5000	  0.0972	   1.928	 115.845
 2317	  7.5020	  0.0972	   1.929	 115.895
 2318	  7.5040	  0.0972	   1.929	 115.945
 2319	  7.5060	  0.0972	   1.930	 115.995
 2320	  7.5100	  0.0972	   1.931	 116.045
 2321	  7.5120	  0.0972	   1.931	 116.095
 2322	  7.5140	  0.0972	   1.933	 116.145
 2323	  7.5180	  0.0972	   1.934	 116.195
 2324	  7.5200	  0.0972	   1.934	 116.245
 2325	  7.5220	  0.0976	   1.935	 116.295
 2326	  7.5240	  0.0976	   1.936	 116.345
 2327	  7.5280	  0.0976	   1.936	 116.395
 2328	  7.5300	  0.0976	   1.938	 116.445
 2329	  7.5320	  0.0976	   1.939	 116.495
 2330	  7.5360	  0.0976	   1.939	 116.545
 2331	  7.5380	  0.0976	   1.940	 116.595
 2332	  7.5400	  0.0976	   1.941	 116.645
 2333	  7.5420	  0.0976	   1.941	 116.695
 2334	  7.5460	  0.0976	   1.942	 116.745
 2335	  7.5480	  0.0980	   1.944	 116.795
 2336	  7.5500	  0.0980	   1.944	 116.845
 2337	  7.5540	  0.0980	   1.945	 116.895
 2338	  7.5560	  0.0980	   1.946	 116.945
 2339	  7.5580	  0.0980	   1.946	 116.995
 2340	  7.5620	  0.0980	   1.947	 117.045
 2341	  7.5640	  0.0980	   1.949	 117.095
 2342	  7.5660	  0.0980	   1.949	 117.145
 2343	  7.5700	  0.0980	   1.950	 117.195
 2344	  7.5720	  0.0980	   1.951	 117.245
 2345	  7.5740	  0.0980	   1.951	 117.295
 2346	  7.5760	  0.0980	   1.952	 117.345
 2347	  7.5800	  0.0980	   1.954	 117.395
 2348	  7.5820	  0.0984	   1.954	 117.445
 2349	  7.5860	  0.0984	   1.955	 117.495
 2350	  7.5880	  0.0984	   1.956	 117.545
 2351	  7.5900	  0.0984	   1.956	 117.595
 2352	  7.5920	  0.0984	   1.957	 117.645
 2353	  7.5960	  0.0984	   1.959	 117.695
 2354	  7.5980	  0.0984	   1.959	 117.745
 2355	  7.6020	  0.0984	   1.960	 117.795
 2356	  7.6020	  0.0984	   1.961	 117.845
 2357	  7.6060	  0.0984	   1.961	 117.895
 2358	  7.6080	  0.0988	   1.962	 117.945
 2359	  7.6100	  0.0988	   1.964	 117.995
 2360	  7.6140	  0.0988	   1.964	 118.045
 2361	  7.6160	  0.0988	   1.965	 118.095
 2362	  7.6180	  0.0988	   1.966	 118.145
 2363	  7.6200	  0.0988	   1.966	 118.195
 2364	  7.6220	  0.0988	   1.967	 118.245
 2365	  7.6260	  0.0988	   1.969	 118.295
 2366	  7.6280	  0.0992	   1.969	 118.345
 2367	  7.6320	  0.0988	   1.970	 118.395
 2368	  7.6340	  0.0988	   1.971	 118.445
 2369	  7.6360	  0.0992	   1.971	 118.495
 2370	  7.6380	  0.0992	   1.972	 118.545
 2371	  7.6420	  0.0992	   1.974	 118.595
 2372	  7.6440	  0.0992	   1.974	 118.645
 2373	  7.6460	  0.0992	   1.975	 118.695
 2374	  7.6500	  0.0992	   1.976	 118.745
 2375	  7.6520	  0.0992	   1.976	 118.795
 2376	  7.6540	  0.0992	   1.977	 118.845
 2377	  7.6580	  0.0992	   1.979	 118.895
 2378	  7.6600	  0.0996	   1.979	 118.945
 2379	  7.6620	  0.0992	   1.980	 118.995
 2380	  7.6660	  0.0996	   1.981	 119.045
 2381	  7.6680	  0.0992	   1.981	 119.095
 2382	  7.6700	  0.0996	   1.982	 119.145
 2383	  7.6740	  0.0992	   1.984	 119.195
 2384	  7.6760	  0.0992	   1.984	 119.245
 2385	  7.6780	  0.0992	   1.985	 119.295
 2386	  7.6800	  0.0996	   1.986	 119.345
 2387	  7.6840	  0.0996	   1.987	 119.395
 2388	  7.6860	  0.0996	   1.987	 119.445
 2389	  7.6880	  0.0996	   1.989	 119.495
 2390	  7.6900	  0.0996	   1.990	 119.545
 2391	  7.6940	  0.0996	   1.990	 119.595
 2392	  7.6980	  0.0996	   1.991	 119.645
 2393	  7.6980	  0.0996	   1.992	 119.695
 2394	  7.7020	  0.0996	   1.992	 119.745
 2395	  7.7040	  0.1000	   1.994	 119.795
 2396	  7.7060	  0.1000	   1.994	 119.845
 2397	  7.7080	  0.1000	   1.995	 119.895
 2398	  7.7120	  0.1000	   1.996	 119.945
 2399	  7.7140	  0.1000	   1.997	 119.995
 2400	  7.7160	  0.1000	   1.997	 120.045
 2401	  7.7200	  0.1004	   1.999	 120.095
 2402	  7.7220	  0.1000	   2.000	 120.145
 2403	  7.7240	  0.1000	   2.000	 120.195
 2404	  7.7260	  0.1004	   2.001	 120.245
 2405	  7.7300	  0.1004	   2.003	 120.295
 2406	  7.7320	  0.1000	   2.003	 120.345
 2407	  7.7340	  0.1004	   2.004	 120.395
 2408	  7.7380	  0.1004	   2.004	 120.445
 2409	  7.7400	  0.1004	   2.005	 120.495
 2410	  7.7420	  0.1004	   2.006	 120.545
 2411	  7.7460	  0.1004	   2.007	 120.595
 2412	  7.7480	  0.1004	   2.007	 120.645
 2413	  7.7500	  0.1004	   2.009	 120.695
 2414	  7.7540	  0.1004	   2.010	 120.745
 2415	  7.7560	  0.1004	   2.010	 120.795
 2416	  7.7580	  0.1004	   2.011	 120.845
 2417	  7.7620	  0.1004	   2.013	 120.895
 2418	  7.7640	  0.1004	   2.013	 120.945
 2419	  7.7660	  0.1004	   2.014	 120.995
 2420	  7.7700	  0.1004	   2.015	 121.045
 2421	  7.7720	  0.1008	   2.015	 121.095
 2422	  7.7760	  0.1008	   2.016	 121.145
 2423	  7.7780	  0.1008	   2.017	 121.195
 2424	  7.7800	  0.1008	   2.017	 121.245
 2425	  7.7820	  0.1008	   2.019	 121.295
 2426	  7.7840	  0.1008	   2.020	 121.345
 2427	  7.7860	  0.1008	   2.020	 121.395
 2428	  7.7900	  0.1008	   2.021	 121.445
 2429	  7.7920	  0.1008	   2.023	 121.495
 2430	  7.7940	  0.1008	   2.023	 121.545
 2431	  7.7980	  0.1008	   2.024	 121.595
 2432	  7.8000	  0.1008	   2.025	 121.645
 2433	  7.8040	  0.1012	   2.025	 121.695
 2434	  7.8040	  0.1012	   2.026	 121.745
 2435	  7.8080	  0.1012	   2.027	 121.795
 2436	  7.8120	  0.1012	   2.027	 121.845
 2437	  7.8140	  0.1012	   2.029	 121.895
 2438	  7.8160	  0.1012	   2.030	 121.945
 2439	  7.8180	  0.1012	   2.030	 121.995
 2440	  7.8200	  0.1012	   2.031	 122.045
 2441	  7.8240	  0.1012	   2.033	 122.095
 2442	  7.8260	  0.1012	   2.033	 122.145
 2443	  7.8300	  0.1016	   2.034	 122.195
 2444	  7.8320	  0.1016	   2.035	 122.245
 2445	  7.8340	  0.1016	   2.035	 122.295
 2446	  7.8360	  0.1016	   2.036	 122.345
 2447	  7.8380	  0.1016	   2.037	 122.395
 2448	  7.8420	  0.1016	   2.037	 122.445
 2449	  7.8440	  0.1016	   2.039	 122.495
 2450	  7.8460	  0.1016	   2.040	 122.545
 2451	  7.8500	  0.1016	   2.040	 122.595
 2452	  7.8520	  0.1016	   2.041	 122.645
 2453	  7.8560	  0.1016	   2.043	 122.695
 2454	  7.8580	  0.1020	   2.043	 122.745
 2455	  7.8600	  0.1016	   2.044	 122.795
 2456	  7.8620	  0.1016	   2.045	 122.845
 2457	  7.8640	  0.1020	   2.045	 122.895
 2458	  7.8680	  0.1020	   2.046	 122.945
 2459	  7.8700	  0.1020	   2.047	 122.995
 2460	  7.8740	  0.1020	   2.047	 123.045
 2461	  7.8760	  0.1020	   2.049	 123.095
 2462	  7.8780	  0.1020	   2.050	 123.145
 2463	  7.8820	  0.1020	   2.050	 123.195
 2464	  7.8840	  0.1020	   2.051	 123.245
 2465	  7.8860	  0.1020	   2.053	 123.295
 2466	  7.8900	  0.1020	   2.053	 123.345
 2467	  7.8920	  0.1020	   2.054	 123.395
 2468	  7.8940	  0.1020	   2.055	 123.445
 2469	  7.8960	  0.1024	   2.055	 123.495
 2470	  7.8980	  0.1024	   2.056	 123.545
 2471	  7.9000	  0.1024	   2.057	 123.595
 2472	  7.9040	  0.1024	   2.057	 123.645
 2473	  7.9060	  0.1024	   2.059	 123.695
 2474	  7.9080	  0.1024	   2.060	 123.745
 2475	  7.9140	  0.1024	   2.060	 123.795
 2476	  7.9140	  0.1024	   2.061	 123.845
 2477	  7.9180	  0.1028	   2.062	 123.895
 2478	  7.9200	  0.1024	   2.062	 123.945
 2479	  7.9220	  0.1024	   2.064	 123.995
 2480	  7.9240	  0.1028	   2.065	 124.045
 2481	  7.9260	  0.1028	   2.065	 124.095
 2482	  7.9300	  0.1028	   2.066	 124.145
 2483	  7.9320	  0.1028	   2.067	 124.195
 2484	  7.9360	  0.1028	   2.067	 124.245
 2485	  7.9380	  0.1028	   2.069	 124.295
 2486	  7.9400	  0.1028	   2.070	 124.345
 2487	  7.9440	  0.1028	   2.070	 124.395
 2488	  7.9440	  0.1028	   2.071	 124.445
 2489	  7.9480	  0.1032	   2.072	 124.495
 2490	  7.9500	  0.1032	   2.072	 124.545
 2491	  7.9540	  0.1032	   2.074	 124.595
 2492	  7.9560	  0.1032	   2.075	 124.645
 2493	  7.9600	  0.1032	   2.075	 124.695
 2494	  7.9620	  0.1032	   2.076	 124.745
 2495	  7.9640	  0.1032	   2.077	 124.795
 2496	  7.9680	  0.1032	   2.077	 124.845
 2497	  7.9700	  0.1032	   2.079	 124.895
 2498	  7.9720	  0.1032	   2.080	 124.945
 2499	  7.9740	  0.1032	   2.080	 124.995
 2500	  7.9780	  0.1036	   2.081	 125.045
 2501	  7.9800	  0.1036	   2.082	 125.095
 2502	  7.9840	  0.1036	   2.082	 125.145
 2503	  7.9860	  0.1036	   2.084	 125.195
 2504	  7.9880	  0.1032	   2.085	 125.245
 2505	  7.9920	  0.1036	   2.085	 125.295
 2506	  7.9940	  0.1032	   2.086	 125.345
 2507	  7.9960	  0.1036	   2.087	 125.395
 2508	  8.0000	  0.1036	   2.087	 125.445
 2509	  8.0020	  0.1036	   2.089	 125.495
 2510	  8.0040	  0.1040	   2.090	 125.545
 2511	  8.0060	  0.1036	   2.090	 125.595
 2512	  8.0100	  0.1036	   2.091	 125.645
 2513	  8.0120	  0.1036	   2.092	 125.695
 2514	  8.0140	  0.1036	   2.092	 125.745
 2515	  8.0180	  0.1040	   2.094	 125.795
 2516	  8.0200	  0.1040	   2.095	 125.845
 2517	  8.0240	  0.1040	   2.095	 125.895
 2518	  8.0260	  0.1040	   2.096	 125.945
 2519	  8.0280	  0.1040	   2.097	 125.995
 2520	  8.0300	  0.1040	   2.097	 126.045
 2521	  8.0320	  0.1040	   2.099	 126.095
 2522	  8.0360	  0.1044	   2.100	 126.145
 2523	  8.0380	  0.1044	   2.100	 126.195
 2524	  8.0400	  0.1040	   2.101	 126.245
 2525	  8.0420	  0.1044	   2.102	 126.295
 2526	  8.0460	  0.1044	   2.102	 126.345
 2527	  8.0500	  0.1044	   2.104	 126.395
 2528	  8.0520	  0.1044	   2.105	 126.445
 2529	  8.0540	  0.1040	   2.105	 126.495
 2530	  8.0580	  0.1044	   2.106	 126.545
 2531	  8.0600	  0.1044	   2.107	 126.595
 2532	  8.0620	  0.1044	   2.107	 126.645
 2533	  8.0640	  0.1044	   2.109	 126.695
 2534	  8.0680	  0.1044	   2.110	 126.745
 2535	  8.0700	  0.1044	   2.110	 126.795
 2536	  8.0720	  0.1044	   2.111	 126.845
 2537	  8.0740	  0.1048	   2.112	 126.895
 2538	  8.0760	  0.1048	   2.112	 126.945
 2539	  8.0800	  0.1048	   2.114	 126.995
 2540	  8.0820	  0.1048	   2.115	 127.045
 2541	  8.0840	  0.1048	   2.115	 127.095
 2542	  8.0880	  0.1048	   2.116	 127.145
 2543	  8.0900	  0.1048	   2.118	 127.195
 2544	  8.0940	  0.1048	   2.118	 127.245
 2545	  8.0960	  0.1052	   2.119	 127.295
 2546	  8.0980	  0.1052	   2.120	 127.345
 2547	  8.1000	  0.1048	   2.120	 127.395
 2548	  8.1040	  0.1048	   2.121	 127.445
